iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
146,0.05444770524550544,0.05749637291686447,0.20940550511267614,0.02999920953389563,0.15724788589155478,0.014880419394985647,0.116050669320894,0.0040160443073324475
147,0.05444770524550544,0.05749637291686447,0.21772002529305898,0.03176351562264516,0.15723017936597736,0.015012921858684403,0.11593797145272888,0.004022320749226738
148,0.05444770524550544,0.05749637291686447,0.21781385281385282,0.027376631591051612,0.1573176761327654,0.015107896917894645,0.11586948222343622,0.004013456262646273
149,0.05444770524550544,0.05749637291686447,0.2223365617433414,0.030738623426438422,0.15751728842408338,0.015189967139964252,0.11570033881947742,0.00408000566358129
150,0.05444770524550544,0.05749637291686447,0.2243044408774746,0.03306618730876304,0.15789875779949555,0.015524198927512722,0.11547116995436055,0.004281289334909311
151,0.0548906731303338,0.05787515292794982,0.21583215571202402,0.0323456979057788,0.1579232717321249,0.015471975339965693,0.11531452161866299,0.004289707609561805
152,0.0548906731303338,0.05787515292794982,0.2142135361620865,0.03393386729685925,0.15799498401970005,0.015353472983002962,0.11522243290055498,0.004290829186912221
153,0.0548906731303338,0.05787515292794982,0.22209472627413923,0.03793895156327224,0.15797077538854548,0.015276017339083774,0.11509915103298,0.004301216180638
154,0.0548906731303338,0.05787515292794982,0.22854497452720857,0.02938152989381236,0.15819194125994906,0.015220544356674389,0.11499052431851275,0.004329720753232904
155,0.0548906731303338,0.05787515292794982,0.22827532891857988,0.02927174569062522,0.15828374285660435,0.015247970062063281,0.11486359416097211,0.004303254482381318
156,0.0548906731303338,0.05787515292794982,0.22646157189181962,0.03219574743651231,0.15838153346002137,0.01522950893442141,0.11473713680054165,0.004309627266517175
157,0.0548906731303338,0.05787515292794982,0.22416609900312637,0.031271579733981564,0.1581578175491256,0.015194687982016357,0.11461910798810285,0.004326560614313129
158,0.0548906731303338,0.05787515292794982,0.2286018882910858,0.02882876253403449,0.15824197395150386,0.015182432840305331,0.11447302760557387,0.004357494996354761
159,0.0548906731303338,0.05787515292794982,0.2244563297665696,0.028536601596976827,0.15820763001898608,0.015161037082348616,0.11435871765512066,0.004349237264237717
160,0.0548906731303338,0.05787515292794982,0.2304819794213043,0.032902431589893054,0.15825169685015822,0.01521942181659194,0.11425776990320402,0.0043412204315779355
161,0.0548906731303338,0.05787515292794982,0.2304819794213043,0.032902431589893054,0.1583967422834271,0.015119041258248577,0.1141350894822645,0.004283641602603054
162,0.0548906731303338,0.05787515292794982,0.2303040088425356,0.02983050235096238,0.158517747667485,0.015280499095565099,0.11402041400552647,0.004276781230093283
163,0.0548906731303338,0.05787515292794982,0.2303040088425356,0.02983050235096238,0.15850806960198213,0.015344364757614528,0.11392415691445874,0.004283218727554305
164,0.0548906731303338,0.05787515292794982,0.23226750833233928,0.03355899224538731,0.1586081823254526,0.015400538232250335,0.11379402752931353,0.004288512820642895
165,0.0548906731303338,0.05787515292794982,0.23448136480331866,0.034777460466590415,0.1586656442013717,0.015369515042020951,0.11369312719655159,0.004276509691774573
166,0.0548906731303338,0.05787515292794982,0.23244042521880606,0.03440286161180006,0.15875932564300738,0.015510147907819355,0.11359316411995835,0.004289889071337393
167,0.0548906731303338,0.05787515292794982,0.23255646602067775,0.033708528550660165,0.1587950328036535,0.015422136087327992,0.11350845960260462,0.004292379792705485
168,0.0548906731303338,0.05787515292794982,0.22853608776353013,0.030302252472014943,0.15889717527143668,0.01542258290289379,0.11340399094490587,0.004283791607863857
169,0.06375003082690078,0.068085277644141,0.22853608776353013,0.030302252472014943,0.15899542590554303,0.015647005769408744,0.11325855084655996,0.004317399858448053
170,0.06319498919877867,0.06741374752173916,0.22853608776353013,0.030302252472014943,0.15914850177400267,0.01567528735680679,0.11310596415880458,0.004289605559812592
171,0.06319498919877867,0.06741374752173916,0.23420126394132698,0.03351753462280701,0.15912549499218312,0.015810669687683278,0.11298373056462307,0.004310401438094082
172,0.06319498919877867,0.06741374752173916,0.23829873904644758,0.0338522181088314,0.15913616871644826,0.015827692908773585,0.11292033619423433,0.004311621039290051
173,0.06319498919877867,0.06741374752173916,0.24062264178043927,0.034791055387100714,0.15914754135548564,0.015749213429304684,0.11281373305674447,0.004269473847131639
174,0.06319498919877867,0.06741374752173916,0.23845311472257397,0.035452031411770286,0.15934217742240714,0.0157733921096686,0.11272721493802731,0.004262835132248168
175,0.06319498919877867,0.06741374752173916,0.23845311472257397,0.035452031411770286,0.15929030371550992,0.01576522424161452,0.11261612965523349,0.00424413938022393
176,0.06319498919877867,0.06741374752173916,0.2365255518005359,0.03386096887299617,0.15933844590425744,0.015725756040079537,0.11249595102912,0.004201545989997506
177,0.06319498919877867,0.06741374752173916,0.2365255518005359,0.03386096887299617,0.15943867543171653,0.015513681649794515,0.1123781240909818,0.004193156981081338
178,0.06319498919877867,0.06741374752173916,0.239721667349427,0.04085804332520841,0.15953131257462122,0.01546758386449523,0.1122427423291213,0.0042271606010890455
179,0.06319498919877867,0.06741374752173916,0.23777464292562236,0.03766742060102192,0.1596803026961008,0.015570942703789413,0.1121329714809729,0.004233113582190753
180,0.06319498919877867,0.06741374752173916,0.23777464292562236,0.03766742060102192,0.15962799666018232,0.01557225077365316,0.11202639477133261,0.004210191102792284
181,0.06319498919877867,0.06741374752173916,0.23808500915777633,0.03808353011894539,0.15976201656319308,0.015563247683853329,0.11194348988841216,0.004235822906880779
182,0.06319498919877867,0.06741374752173916,0.23808500915777633,0.03808353011894539,0.15974228925829886,0.015501926353276567,0.11184437928329675,0.0042165201221734516
183,0.06319498919877867,0.06741374752173916,0.2374815553997561,0.0374833060828119,0.15968362773185807,0.015532385571940678,0.11173262072767462,0.004241114819903567
184,0.06319498919877867,0.06741374752173916,0.23718360381688833,0.03718323608912209,0.1599095303886019,0.01560850258087161,0.11162397472754453,0.004225286716503337
185,0.06319498919877867,0.06741374752173916,0.23968102383752812,0.039593968748270106,0.15989012466362842,0.015738532765316744,0.11150935192558697,0.004236885216206727
186,0.07248651068542211,0.0681281409481932,0.24174500732566023,0.03957709243467256,0.16037002290665275,0.015576500327959713,0.11140602615313966,0.004236214721404638
187,0.07248651068542211,0.0681281409481932,0.24174500732566023,0.03957709243467256,0.16028241158732465,0.01558103875150029,0.111299600231811,0.004208472887368096
