iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
89,0.029768605378361474,0.04392363661731376,0.08562239238767144,0.028323188885009155,0.15033468080476622,0.009958804292094467,0.13457973643881063,0.0026860538590382597
90,0.029512195121951225,0.043770125820434935,0.08813600780451267,0.024943606149319047,0.150305506587271,0.00997661398269479,0.13449069846145337,0.002694898388656658
91,0.029512195121951225,0.043770125820434935,0.0905386523259994,0.027088502765221522,0.1503224191018887,0.009969286492636273,0.13438475063245617,0.002753516290571002
92,0.029512195121951225,0.043770125820434935,0.09051096340266654,0.030917379076919497,0.15033650609395802,0.009956215100761544,0.13425532166975693,0.00273422607928543
93,0.029512195121951225,0.043770125820434935,0.09042930408533842,0.0310049818553875,0.15037507846371803,0.009956291270441335,0.13415494843064496,0.0027452578280305756
94,0.029512195121951225,0.043770125820434935,0.09030351792181641,0.030954492094969893,0.1504434594473202,0.010024605649830343,0.13393351018283087,0.0026787327957765506
95,0.029512195121951225,0.043770125820434935,0.09281713333865763,0.02736319913126031,0.1504934975687239,0.010014371872916194,0.13383510160819223,0.0026826913019172074
96,0.029512195121951225,0.043770125820434935,0.09281713333865763,0.02736319913126031,0.15047205988230744,0.010072231197481532,0.13375711201962734,0.0026812139139820437
97,0.029512195121951225,0.043770125820434935,0.09518955591647786,0.030034528945506053,0.15041911942768788,0.0100187346190612,0.13361613906935643,0.0027294690866778984
98,0.029047619047619044,0.042870368329717246,0.09273650768357418,0.027470844444892048,0.15044337242504088,0.010105774795106087,0.13352254722012147,0.0027062630027484555
99,0.029047619047619044,0.042870368329717246,0.09517261945811442,0.024596543974329827,0.1504423561738137,0.010130570565059829,0.1334601201765087,0.002708800155707712
100,0.029047619047619044,0.042870368329717246,0.09753286790531938,0.025716305775012487,0.15042030627405892,0.010168639688473815,0.13338139848248615,0.0027318953549164363
101,0.029047619047619044,0.042870368329717246,0.09753286790531938,0.025716305775012487,0.15058726605166176,0.010133890665740762,0.13326787324926653,0.0027173771065125813
102,0.028604651162790696,0.04201843577973696,0.09753286790531938,0.025716305775012487,0.15075114800440903,0.010279231868640385,0.13314722405908958,0.0026732333428435393
103,0.028604651162790696,0.04201843577973696,0.09753286790531938,0.025716305775012487,0.15073559376350493,0.010268033794444416,0.13305407120960672,0.0026812313405490886
104,0.028604651162790696,0.04201843577973696,0.1023866800613034,0.02445277258892445,0.15078219795537431,0.0102174303709947,0.13294053806534215,0.0026951184507737177
105,0.028604651162790696,0.04201843577973696,0.10482498115198091,0.027486134972645005,0.15083222971791801,0.010309205584048423,0.13282587710690255,0.002736945203320274
106,0.028604651162790696,0.04201843577973696,0.10723351290923004,0.0229713086707435,0.1508140680531384,0.010329380381354185,0.13274867101375498,0.002737108229866184
107,0.028604651162790696,0.04201843577973696,0.10723351290923004,0.0229713086707435,0.15079545965789828,0.010334610058723279,0.13267231475559665,0.0027531196705705874
108,0.028604651162790696,0.04201843577973696,0.10723351290923004,0.0229713086707435,0.1508615663519949,0.010371090777538684,0.13261093184164152,0.002752919680466487
109,0.029047619047619044,0.042870368329717246,0.1094992264136638,0.021087655892404134,0.1507773443386866,0.01034141527272451,0.13248016664651724,0.0028144343766221447
110,0.029047619047619044,0.042870368329717246,0.1118017334196473,0.023484897150511646,0.15080348663388332,0.010246963150901936,0.13235875418010068,0.0028372364976248276
111,0.028604651162790696,0.04201843577973696,0.11187573654197498,0.022011170531191837,0.15076064486025492,0.010237335705757184,0.13226378265885533,0.002825294542070358
112,0.028604651162790696,0.04201843577973696,0.11187573654197498,0.022011170531191837,0.15096792480829524,0.010291331124554388,0.13213087401955567,0.0028425462288537914
113,0.03727272727272728,0.05947428085016774,0.114375736541975,0.019062876875379123,0.15120661586353124,0.010287213047259708,0.1320221712967776,0.002885737653851767
114,0.028604651162790696,0.04201843577973696,0.11903216843384576,0.024589321967233967,0.15135724148653457,0.010267227248355697,0.13190576394977432,0.002855216833708594
115,0.028604651162790696,0.04201843577973696,0.12381118653355416,0.01883094969004491,0.1514335412452945,0.010189424451254401,0.13176515965374205,0.0029359517788095078
116,0.028604651162790696,0.04201843577973696,0.12367316030857141,0.018943181902917473,0.15157891284412595,0.010236624055754505,0.13167885920792238,0.0029493709066576016
117,0.029047619047619044,0.042870368329717246,0.12367316030857141,0.018943181902917473,0.15154457137137337,0.010274769316460562,0.13159243266747317,0.002980576722358179
118,0.03790697674418605,0.06079738757872786,0.12367316030857141,0.018943181902917473,0.15148396185732635,0.010261429388651115,0.1314840327049956,0.003037976656836659
119,0.03790697674418605,0.06079738757872786,0.12606150518557163,0.015924006167081842,0.15152892407451973,0.010303188161546382,0.13139167884823483,0.0030339060191904464
120,0.03790697674418605,0.06079738757872786,0.12606150518557163,0.015924006167081842,0.15173907309344298,0.010335618797893959,0.1312750574956799,0.0030051142165671233
121,0.0381633870005963,0.060863807024211944,0.12606150518557163,0.015924006167081842,0.15177742539848382,0.010395451611351584,0.1311927934257466,0.0030369799519975533
122,0.03790697674418605,0.06079738757872786,0.12606150518557163,0.015924006167081842,0.1517622697115655,0.010387543678014897,0.13112678860322532,0.0030243538791532108
123,0.03790697674418605,0.06079738757872786,0.12367316030857141,0.018943181902917473,0.15178376465192006,0.010468761734400785,0.1310249612894788,0.0030842928011071405
124,0.03790697674418605,0.06079738757872786,0.12381118653355416,0.01883094969004491,0.15181977188414528,0.010475211601325824,0.13094407162576355,0.00306743113811687
125,0.03790697674418605,0.06079738757872786,0.12381118653355416,0.01883094969004491,0.15175193337319853,0.010524725705967103,0.13085901775818182,0.003058904766778986
126,0.038571428571428576,0.06218799674193977,0.12367316030857141,0.018943181902917473,0.15174577608432874,0.010561739565713886,0.1307835340334193,0.0030675008510977868
127,0.03790697674418605,0.06079738757872786,0.12367316030857141,0.018943181902917473,0.15170679818991845,0.010609947277460206,0.1307069375937347,0.0030603529357037572
128,0.03790697674418605,0.06079738757872786,0.12367316030857141,0.018943181902917473,0.15180217617965835,0.010618542821861457,0.13061852356136655,0.0030469782497376417
129,0.04843329253365973,0.057033209074300074,0.1259908153869627,0.01768941839420525,0.15183968406247839,0.010590471138632675,0.13055173322745428,0.0030408267396724044
130,0.048853841921877875,0.05836157341445204,0.12367316030857141,0.018943181902917473,0.15183569654302548,0.010588990349413425,0.1304686159953674,0.0030626526304396227
131,0.048853841921877875,0.05836157341445204,0.1238227937067459,0.018929129450247405,0.15184929739861933,0.010570608696873804,0.1304102861360496,0.0030763442881662096
132,0.048853841921877875,0.05836157341445204,0.1238227937067459,0.018929129450247405,0.1518482007490103,0.010497105448622573,0.1303000518245045,0.003094263422577174
133,0.048853841921877875,0.05836157341445204,0.1238227937067459,0.018929129450247405,0.1518100364523762,0.010549509658789981,0.13024709612585397,0.0030926928282409673
134,0.04858393638881444,0.05834285231354626,0.12827591622278817,0.02169930948225197,0.1517775114301147,0.010680446487798225,0.13018454899395865,0.0030867939136505437
135,0.04858393638881444,0.05834285231354626,0.12827591622278817,0.02169930948225197,0.15175589475875778,0.010736715857316592,0.13009832941969882,0.003058552193580754
136,0.04791948456157191,0.05700434971551879,0.13055233898701582,0.021465701155376805,0.15176113617334344,0.010795826564964583,0.13000624393731072,0.003030809709818431
137,0.04766307430516166,0.05698832447176915,0.13284172997908522,0.02102466848656685,0.15182738676088056,0.010760175059731729,0.12993548336063246,0.003025700433633039
138,0.04766307430516166,0.05698832447176915,0.12827591622278817,0.02169930948225197,0.15183999445476654,0.010859115058368701,0.12985738330310925,0.003029352734873929
139,0.04766307430516166,0.05698832447176915,0.12827591622278817,0.02169930948225197,0.15188106545789876,0.010913670790569043,0.12978252125370265,0.003051240199098323
140,0.04766307430516166,0.05698832447176915,0.13284172997908522,0.02102466848656685,0.15205408558748237,0.01096531993802968,0.1296877621669139,0.003027403730654104
141,0.04791948456157191,0.05700434971551879,0.13055233898701582,0.021465701155376805,0.15204579654253272,0.010927656547267947,0.12959878186665635,0.003028167322308784
142,0.04791948456157191,0.05700434971551879,0.13744674263671192,0.022587239711804322,0.15216128029091447,0.011052803192773297,0.12951157028850444,0.0030075736040891202
143,0.04766307430516166,0.05698832447176915,0.13764366757801313,0.019253247050561247,0.1521168421807268,0.010996025312194738,0.1294097199653948,0.003024007243267896
144,0.04766307430516166,0.05698832447176915,0.1353946715940774,0.01889411180728049,0.15206158932150673,0.010971730524565933,0.1293524715546272,0.0030132353482554483
145,0.04702882483370289,0.05571361029093422,0.1353946715940774,0.01889411180728049,0.15208127839338018,0.010992325223500488,0.12926446174636477,0.0030225649234470195
146,0.04702882483370289,0.05571361029093422,0.13765173438283754,0.022892903885127696,0.15215110718886,0.010998095264100475,0.12919939222863414,0.003025138402772093
147,0.04702882483370289,0.05571361029093422,0.13990073036677325,0.02291494700908325,0.1520845501812656,0.011084416435783966,0.1291360759152355,0.0030106429673857557
148,0.04702882483370289,0.05571361029093422,0.1421901213588427,0.021280268977841767,0.15211237984055026,0.011128728969459972,0.12907480074988853,0.0030132861706235617
149,0.04702882483370289,0.05571361029093422,0.13990073036677325,0.02291494700908325,0.1521145306217242,0.011111907648059407,0.12898841774218753,0.0030050627915891785
150,0.04702882483370289,0.05571361029093422,0.14238014976515084,0.021427140013104168,0.15211780992959728,0.011111633323076204,0.1289217349357457,0.0030140112084997444
151,0.04766307430516166,0.05698832447176915,0.1446291457490866,0.02082178208664094,0.15211270399355303,0.011123833487989718,0.12883628205563552,0.0030424518314383013
152,0.04766307430516166,0.05698832447176915,0.1446043379225256,0.01864425213653222,0.15209856600128122,0.011249971581729558,0.1287512824355867,0.002983778132170107
153,0.04766307430516166,0.05698832447176915,0.1468614007112857,0.021511362976835546,0.15217786909090197,0.011315937801852182,0.12862002077548645,0.003054295378927976
154,0.04702882483370289,0.05571361029093422,0.1468614007112857,0.021511362976835546,0.152226308359419,0.01142140008891655,0.12852275410337607,0.003074774494105533
155,0.04766307430516166,0.05698832447176915,0.14688647290981008,0.021758566827538236,0.1521354826362365,0.011518036975955862,0.12844160952676906,0.0030306707050392484
156,0.04702882483370289,0.05571361029093422,0.1492449634758478,0.017397386227784643,0.1521250876066845,0.01157835227183979,0.1283507402293725,0.0030787941851666435
157,0.04702882483370289,0.05571361029093422,0.14449812803280984,0.026515060079715203,0.15216433033243743,0.011622737526530806,0.12828565764501654,0.003074439711370856
158,0.04702882483370289,0.05571361029093422,0.14698549916341327,0.016604509095175857,0.15211160046984382,0.011692393909648262,0.12821882837345608,0.0030717841725791516
159,0.04702882483370289,0.05571361029093422,0.15147450110864746,0.02128673837054644,0.15227855766048698,0.011473450031295063,0.12810646940294051,0.0030283696033715163
160,0.04702882483370289,0.05571361029093422,0.15166920590009023,0.017580715963351985,0.1522604985931218,0.0114669243373498,0.12803100917363255,0.0030228345179279924
161,0.04702882483370289,0.05571361029093422,0.1494075651018641,0.019230054428211605,0.1523116418266132,0.01146918035371111,0.12793724385373897,0.0030157216771998863
162,0.04766307430516166,0.05698832447176915,0.14462483211158392,0.022519027282983807,0.15226955203773768,0.011461598773515292,0.1278805136060182,0.0030155676072145423
163,0.04766307430516166,0.05698832447176915,0.14911854977603328,0.022133550114779733,0.1523225054672806,0.011476684099560291,0.12782174987299377,0.003006642777385865
164,0.04766307430516166,0.05698832447176915,0.1513383380199179,0.02369523931186814,0.15233816734190614,0.011474203529238017,0.1277795094742466,0.003000664214499708
165,0.04791948456157191,0.05700434971551879,0.15116309157961122,0.02375280418976596,0.15229198681490622,0.011445373478197438,0.12772167572956764,0.003015794382767093
166,0.0481633870005963,0.057011563129470526,0.1557511197784486,0.022244832867729186,0.15231432393558952,0.011518550440457681,0.1275878060662486,0.00303176905747792
167,0.0481633870005963,0.057011563129470526,0.15339262921241087,0.026532254762742437,0.15234954784718105,0.011549709210652966,0.1274457597866028,0.0030310598089056486
168,0.0481633870005963,0.057011563129470526,0.15339262921241087,0.026532254762742437,0.15241932044817177,0.011528615560270437,0.12730746459581738,0.002954386759461335
169,0.0481633870005963,0.057011563129470526,0.15320277890207862,0.02649821386342639,0.15240163616474645,0.011506950071364555,0.12723431186302564,0.0029633773755083906
170,0.0481633870005963,0.057011563129470526,0.15320277890207862,0.02649821386342639,0.1523973498264506,0.011495991574419167,0.12718376766639453,0.0029639688270845454
171,0.0481633870005963,0.057011563129470526,0.15320277890207862,0.02649821386342639,0.1524177637126742,0.011535325791731785,0.12711775198769695,0.0029650205369705375
172,0.0481633870005963,0.057011563129470526,0.15320277890207862,0.02649821386342639,0.15247685555417076,0.011558145598740436,0.12706643884405686,0.0029625613746226778
173,0.0481633870005963,0.057011563129470526,0.15320277890207862,0.02649821386342639,0.15250798211056563,0.011677384977719578,0.12698647477405692,0.002991851212258602
174,0.04791948456157191,0.05700434971551879,0.1509537829181429,0.027855631821079453,0.15247726955267968,0.011625139205505966,0.12691852110632976,0.003000325336611917
175,0.04728523509011314,0.055733649640173646,0.15320277890207862,0.02649821386342639,0.15247828206643374,0.011655459799186217,0.12687039977729253,0.0030064331930467494
176,0.04752913752913753,0.05574449644290152,0.15320277890207862,0.02649821386342639,0.15248002763435023,0.011768890724116871,0.12678222585405946,0.002979769301056814
177,0.04752913752913753,0.05574449644290152,0.15320277890207862,0.02649821386342639,0.15248163267702128,0.011764321574436477,0.12669457499900286,0.002999325828902441
178,0.04728523509011314,0.055733649640173646,0.15542484080237443,0.026056340726829073,0.1526465173046925,0.011898486880726228,0.1265858057159773,0.003056773031399464
179,0.04728523509011314,0.055733649640173646,0.15762044958480953,0.026542122873405034,0.15261975581649462,0.011892030061319132,0.12651789583302012,0.003048521934844042
180,0.04728523509011314,0.055733649640173646,0.15542484080237443,0.026056340726829073,0.15265195881697485,0.011924293737141175,0.1264540512910079,0.003033138001640392
181,0.04728523509011314,0.055733649640173646,0.15542484080237443,0.026056340726829073,0.1526616566682033,0.011879900846379422,0.1263679412523364,0.00305660544127269
182,0.04728523509011314,0.055733649640173646,0.15761292476321612,0.030351076832313015,0.15263097296373582,0.011907526425517519,0.1262822656119107,0.0030643150709103503
183,0.04752913752913753,0.05574449644290152,0.15762735373659467,0.02923391731332035,0.15262002827614915,0.01201601880728367,0.12618525159735933,0.00311200506390448
184,0.04752913752913753,0.05574449644290152,0.16219347722954966,0.025027041866933036,0.15265692750387738,0.01205906423520296,0.12613373607250467,0.0031254541528698693
185,0.04752913752913753,0.05574449644290152,0.16219347722954966,0.025027041866933036,0.15265743162285567,0.012041938666201506,0.1260671789481842,0.0031434666558691417
186,0.04752913752913753,0.05574449644290152,0.16238105388347074,0.024969548504588802,0.15271949207289226,0.012099329446352015,0.12596669891579082,0.003153767817380762
187,0.0481633870005963,0.057011563129470526,0.160022563317433,0.029524530455288245,0.1527461358115415,0.012086289929021008,0.12591207695278625,0.0031590512444722753
188,0.0481633870005963,0.057011563129470526,0.16223019624435026,0.02961963866337874,0.15271823836393875,0.012136778882313678,0.1258580575231783,0.003147893228687376
189,0.04790697674418605,0.05699691147591597,0.16223019624435026,0.02961963866337874,0.1527456774284425,0.012195512761947752,0.1257917393382884,0.003128668180384057
190,0.0481633870005963,0.057011563129470526,0.16441154782689943,0.030508207364455843,0.1527388378576023,0.012195928777152,0.12573375455675934,0.0031296908861996094
